country_name,income_group,region,year,co2_emissions_metric_tons_per_capita,fertility_rate_total_births_per_woman,forest_area_percent_of_land_area,gdp_per_capita_constant_2005_us,health_expenditure_per_capita_ppp_constant_2005_international,labor_force_participation_rate_female_percent_of_female_population_ages_15_modeled_ilo_estimate,life_expectancy_at_birth_total_years,malnutrition_prevalence_weight_for_age_percent_of_children_under_5,population_total,urban_population_percent_of_total,fossil_fuel_energy_consumption_percent_of_total,poverty_headcount_ratio_at_2_a_day_ppp_percent_of_population,public_spending_on_education_total_percent_of_government_expenditure
Belgium,High Income,Europe and Central Afica,1998,11.68134279616364,1.6,NA,31832.957139792383,1924.03482632105,41.5,77.47317073170733,NA,10203008,96.9816,77.27777832134706,NA,NA
Belgium,High Income,Europe and Central Afica,1999,11.327933756674746,1.62,NA,32884.388160230425,2050.45769955481,43.0999984741211,77.61951219512196,NA,10226419,97.0498,76.11465993452383,NA,NA
Belgium,High Income,Europe and Central Afica,2000,11.287259407389342,1.67,22.03764861294584,34008.543139938105,2248.02292954744,43.5999984741211,77.72195121951219,NA,10251250,97.118,76.06702279485556,NA,NA
Belgium,High Income,Europe and Central Afica,2001,11.156886989540732,1.67,22.072655217965657,34165.49251833699,2370.16108726694,41.7000007629395,77.97317073170734,NA,10286570,97.1528,75.86201363093261,NA,12.17134
Belgium,High Income,Europe and Central Afica,2002,10.406788489260155,1.65,22.10766182298547,34475.136677431845,2548.14179450291,43,78.07560975609758,NA,10332785,97.1876,74.82090972746222,NA,12.2353
Belgium,High Income,Europe and Central Afica,2003,11.067299542131929,1.67,22.142668428005287,34608.10527260391,3025.60381023639,43.5,78.12926829268292,NA,10376133,97.2224,75.79421303365909,NA,11.79999
Belgium,High Income,Europe and Central Afica,2004,10.678532390467566,1.72,22.1776750330251,35586.93263213812,3127.69435219288,44.5,78.8780487804878,NA,10421137,97.2572,75.33310140725722,NA,12.11076
Belgium,High Income,Europe and Central Afica,2005,10.356792790498975,1.76,22.212681638044916,36011.469401292525,3223.62687915272,45.5999984741211,78.98048780487807,NA,10478617,97.292,74.99801747829304,NA,11.41643
Belgium,High Income,Europe and Central Afica,2006,10.128441732513535,1.8,22.247027741083222,36728.68264447188,3253.13017429238,45.7999992370605,79.38048780487804,NA,10547958,97.3248,74.08123543128958,NA,12.34406
Belgium,High Income,Europe and Central Afica,2007,9.713717590370516,1.82,22.281373844121532,37511.178911131305,3407.66730841121,46.5999984741211,79.7829268292683,NA,10625700,97.3576,73.05859902846097,NA,12.44591
Belize,Upper Middle Income,Latin America and the Caribbean,1972,1.2401374775851763,6.284,NA,1328.077876026452,NA,NA,66.4809024390244,NA,127148,50.6462,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1973,1.134468730180828,6.285,NA,1375.9319966339942,NA,NA,66.91209756097562,NA,129294,50.4878,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1974,1.1729395457937948,6.286,NA,1538.5660293708222,NA,NA,67.32400000000001,NA,131306,50.3294,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1975,1.320836553830453,6.278,NA,1570.4615228927769,NA,NA,67.71875609756097,NA,133261,50.171,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1976,1.3024233230974138,6.25,NA,1548.0417656811007,NA,NA,68.10209756097562,NA,135145,50.0116,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1977,1.4454818199735748,6.195,NA,1626.396180502119,NA,NA,68.47814634146341,NA,136991,49.8522,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1978,1.5568100048930722,6.109,NA,1730.1996457424175,NA,NA,68.8470243902439,NA,138972,49.6928,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1979,1.4791731536784896,5.992,NA,1829.5065866878306,NA,NA,69.20875609756098,NA,141308,49.5334,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1980,1.3228073339761777,5.849,NA,2065.4246338467774,NA,NA,69.56636585365854,NA,144151,49.374,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1981,1.242494883645284,5.684,NA,2043.6663485822285,NA,NA,69.91975609756098,NA,147566,49.183,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1982,1.1376321799627716,5.51,NA,1984.988212974629,NA,NA,70.26426829268294,NA,151498,48.992,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1983,1.1060775253497623,5.336,NA,1889.2857049818367,NA,NA,70.58926829268293,NA,155820,48.801,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1984,1.0748836861209163,5.17,NA,1871.9515881810578,NA,NA,70.88317073170732,NA,160342,48.61,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1985,1.156249242038371,5.019,NA,1839.4494908742652,NA,NA,71.1269268292683,NA,164916,48.419,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1986,1.2111803806614097,4.886,NA,1871.0495899070672,NA,NA,71.29853658536587,NA,169547,48.2282,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1987,1.304757532281205,4.771,NA,2024.7390832138178,NA,NA,71.38802439024391,NA,174250,48.0374,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1988,1.3937822096519958,4.671,NA,2154.215106170047,NA,NA,71.39436585365854,NA,178906,47.8466,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1989,1.6398390122595001,4.584,NA,2376.938010520747,NA,NA,71.32300000000001,NA,183368,47.6558,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1990,1.6619124296195187,4.508,69.53090749671198,2570.9108941547124,NA,36,71.18124390243904,NA,187552,47.465,0,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1991,1.8778792692613184,4.436,69.10565541429197,2784.133594420704,NA,35.9000015258789,70.98195121951218,NA,191368,47.4688,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1992,1.8250895358502572,4.363,68.68040333187199,3062.7924928296793,NA,35.7999992370605,70.75004878048782,5.40000009536743,194894,47.4726,NA,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1993,1.9035429896179823,4.286,68.255151249452,3197.187522197313,NA,35.7000007629395,70.51660975609758,NA,198420,47.4764,NA,19.87,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1994,1.8484689742423943,4.201,67.82989916703201,3140.0749377870975,NA,35.5999984741211,70.30475609756098,NA,202348,47.4802,NA,20.52,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1995,1.8249775321073434,4.108,67.40464708461201,3089.840528754168,174.914798319942,35.9000015258789,70.14468292682928,NA,206962,47.484,NA,23.64,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1996,1.4503967039434962,4.008,66.97939500219202,3054.1069573312425,150.477899751975,36.2000007629395,70.06214634146342,NA,212375,47.5198,NA,23.84,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1997,1.7790867981179401,3.905,66.55414291977203,3073.9577868578617,166.649165734797,37.0999984741211,70.0619268292683,NA,218484,47.5556,NA,27.95,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1998,1.6454685604865762,3.8,66.12889083735205,3095.4592039939675,164.795433555889,37.9000015258789,70.14378048780489,NA,225083,47.5914,NA,26.26,NA
Belize,Upper Middle Income,Latin America and the Caribbean,1999,2.593754852065902,3.696,65.70363875493204,3268.8310316637053,170.56399114336,38.7999992370605,70.30639024390246,NA,231860,47.6272,NA,22,16.91314
Belize,Upper Middle Income,Latin America and the Caribbean,2000,2.8895073474554245,3.594,65.27838667251206,3590.878913982971,207.562112191138,39.7000007629395,70.53904878048782,NA,238586,47.663,NA,NA,14.44899
Belize,Upper Middle Income,Latin America and the Caribbean,2001,2.901320565420599,3.493,64.85751863217887,3669.2970658175427,245.480328710263,40.7000007629395,70.82443902439024,NA,245198,47.3926,NA,NA,16.45531
Belize,Upper Middle Income,Latin America and the Caribbean,2002,1.427380980751968,3.395,64.43665059184568,3756.4889635939853,248.358504599209,41.7000007629395,71.13695121951221,NA,251766,47.1222,NA,NA,16.0384
Belize,Upper Middle Income,Latin America and the Caribbean,2003,1.4478025593583799,3.299,64.01578255151249,4002.338374962057,280.251415328996,42.7000007629395,71.45339024390243,NA,258346,46.8518,NA,NA,15.70767
Belize,Upper Middle Income,Latin America and the Caribbean,2004,1.4389073347419257,3.208,63.59491451117931,4082.586840360092,284.53232617959,43.7999992370605,71.75948780487805,NA,265040,46.5814,0,NA,16.14228
Belize,Upper Middle Income,Latin America and the Caribbean,2005,1.4564430714916152,3.122,63.17404647084612,4097.528684907325,298.617458049643,44.7999992370605,72.04631707317074,NA,271920,46.311,0,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,2006,1.4589924189472552,3.043,62.75317843051293,4181.367738237153,311.816158893274,45.5999984741211,72.31236585365853,4.90000009536743,278985,46.0414,0,NA,NA
Belize,Upper Middle Income,Latin America and the Caribbean,2007,1.4862961047673624,2.971,62.33231039017974,4124.725636668567,345.540527223965,46.5,72.56373170731707,NA,286196,45.7718,0,NA,NA
Benin,Low Income,Sub-saharan Africa,1972,0.12789194880400093,6.823,NA,440.805353433876,NA,NA,43.47980487804878,NA,3039300,18.7762,11.422478965821728,NA,NA
Benin,Low Income,Sub-saharan Africa,1973,0.12262344883112107,6.86,NA,446.7394277631821,NA,NA,44.03348780487806,NA,3110074,19.8188,11.45027192069896,NA,NA
Benin,Low Income,Sub-saharan Africa,1974,0.12781629537890316,6.896,NA,450.8612490118812,NA,NA,44.57248780487806,NA,3184547,20.8614,11.580913848774523,NA,NA
Benin,Low Income,Sub-saharan Africa,1975,0.13598301419049397,6.929,NA,418.48580220227836,NA,NA,45.08690243902439,NA,3262959,21.904,12.308392531751636,NA,NA
Benin,Low Income,Sub-saharan Africa,1976,0.0778230226205283,6.959,NA,411.77029029145,NA,NA,45.56514634146342,NA,3345501,22.991,7.695408166227252,NA,NA
Benin,Low Income,Sub-saharan Africa,1977,0.08653972220069446,6.984,NA,421.3640360328593,NA,NA,46.01004878048781,NA,3432262,24.078,8.929074901159177,NA,NA
Benin,Low Income,Sub-saharan Africa,1978,0.10303865443182045,7.004,NA,415.63181534246183,NA,NA,46.427926829268294,NA,3523270,25.165,9.820178180139367,NA,NA
Benin,Low Income,Sub-saharan Africa,1979,0.10134008233778055,7.018,NA,431.1420773097607,NA,NA,46.82926829268293,NA,3618509,26.252,9.725734543533797,NA,NA
Benin,Low Income,Sub-saharan Africa,1980,0.13906499796666186,7.025,NA,448.05875591580923,NA,NA,47.23458536585367,NA,3718024,27.339,9.697903959188201,NA,NA
Benin,Low Income,Sub-saharan Africa,1981,0.11224905198725553,7.025,NA,479.23112176915276,NA,NA,47.6689268292683,NA,3822206,28.0304,7.2917846983535926,NA,NA
Benin,Low Income,Sub-saharan Africa,1982,0.12778774748146632,7.021,NA,476.3396405118514,NA,NA,48.15034146341464,NA,3931355,28.721800000000002,8.537323903332952,NA,NA
Benin,Low Income,Sub-saharan Africa,1983,0.11421552438452821,7.01,NA,442.78972029609287,NA,NA,48.68831707317074,NA,4045352,29.4132,8.283183918019112,NA,NA
Benin,Low Income,Sub-saharan Africa,1984,0.12329105314930373,6.994,NA,464.2885730953073,NA,NA,49.282780487804885,NA,4163968,30.1046,8.485301614273578,NA,NA
Benin,Low Income,Sub-saharan Africa,1985,0.1736308222751905,6.972,NA,484.893330097651,NA,NA,49.934682926829275,NA,4287263,30.796,10.151659726291662,NA,NA
Benin,Low Income,Sub-saharan Africa,1986,0.15699872011235827,6.942,NA,481.1472189573522,NA,NA,50.63846341463415,NA,4414450,31.5338,8.71648235359086,NA,NA
Benin,Low Income,Sub-saharan Africa,1987,0.11857300353530997,6.904,NA,460.2018666546864,NA,NA,51.36902439024391,NA,4546136,32.2716,7.5216146907061425,NA,NA
Benin,Low Income,Sub-saharan Africa,1988,0.11974516447456181,6.858,NA,461.73097801777925,NA,NA,52.09673170731708,NA,4685375,33.0094,7.277810087928886,NA,NA
Benin,Low Income,Sub-saharan Africa,1989,0.13269089209799348,6.805,NA,434.5599814483303,NA,NA,52.79346341463415,NA,4836240,33.7472,5.457824395735391,NA,NA
Benin,Low Income,Sub-saharan Africa,1990,0.14297665533421405,6.744,51.090812344803126,457.94000533698795,NA,57.2000007629395,53.42,NA,5001271,34.485,4.838998022650732,NA,NA
Benin,Low Income,Sub-saharan Africa,1991,0.1599108542650542,6.677,50.47002483150054,460.59879978919093,NA,57.2000007629395,53.93570731707318,NA,5182525,34.9396,3.854705080911099,NA,NA
Benin,Low Income,Sub-saharan Africa,1992,0.16841036430971848,6.603,49.84923731819794,456.96615732397856,NA,57.5,54.327024390243906,NA,5378226,35.3942,3.931284680233063,NA,NA
Benin,Low Income,Sub-saharan Africa,1993,0.2029770243012887,6.526,49.228449804895355,465.94504890510757,NA,58.2999992370605,54.594975609756105,NA,5582420,35.8488,3.835510654259075,NA,NA
Benin,Low Income,Sub-saharan Africa,1994,0.21862105338465476,6.446,48.60766229159276,458.5706032163515,NA,59.2000007629395,54.75007317073171,NA,5786794,36.3034,3.8655594230514927,NA,NA
Benin,Low Income,Sub-saharan Africa,1995,0.22177244339720042,6.365,47.98687477829017,470.135822599814,43.1159746695411,60,54.81595121951221,NA,5985658,36.758,3.7808806570548392,NA,NA
Benin,Low Income,Sub-saharan Africa,1996,0.2048332032126584,6.284,47.366087264987584,475.32538391761386,43.3599345026672,60.7999992370605,54.831804878048786,26.7999992370605,6176318,37.073,13.33205008213273,NA,NA
Benin,Low Income,Sub-saharan Africa,1997,0.19138286334823645,6.205,46.745299751684996,487.96896314930433,42.654008371791,61.5999984741211,54.84231707317073,NA,6361301,37.388,17.3218748641596,NA,NA
Benin,Low Income,Sub-saharan Africa,1998,0.18540873716660203,6.128,46.1245122383824,492.94666970656203,44.4434684934687,62.4000015258789,54.89014634146342,NA,6546493,37.703,17.330495480863803,NA,15.16716
Benin,Low Income,Sub-saharan Africa,1999,0.23175492705205006,6.051,45.50372472507981,504.33185587389715,48.2525502872334,63.2000007629395,54.998780487804886,NA,6740491,38.018,21.0072842277264,NA,14.69351
Benin,Low Income,Sub-saharan Africa,2000,0.23270424956751448,5.975,44.882937211777225,512.9552851308183,47.4272974010847,64,55.188243902439034,NA,6949366,38.333,25.4861878174381,NA,13.5132
Benin,Low Income,Sub-saharan Africa,2001,0.2422549910375195,5.898,44.439517559418235,527.87442031938,53.9166332027826,64.8000030517578,55.46648780487806,21.5,7174911,38.867,27.465277020278435,NA,15.31058
Benin,Low Income,Sub-saharan Africa,2002,0.2769508967538191,5.818,43.99609790705924,533.3831576225123,50.4935740665793,65.5,55.81431707317074,NA,7414744,39.401,29.64712259191763,NA,14.12908
Benin,Low Income,Sub-saharan Africa,2003,0.3028055824394466,5.733,43.55267825470025,535.9535406286321,56.12310046661,65.8000030517578,56.208073170731716,NA,7665681,39.935,32.077444301171916,75.32,16.68253
Benin,Low Income,Sub-saharan Africa,2004,0.3170465325624943,5.645,43.10925860234126,534.7388229481246,56.7138210856598,66,56.63317073170733,NA,7922796,40.469,32.822379396949614,NA,19.21395
Benin,Low Income,Sub-saharan Africa,2005,0.2930960522157294,5.553,42.665838949982266,532.6109982543409,60.5645844224159,66.1999969482422,57.066975609756106,NA,8182362,41.003,31.049760231426195,NA,18.79039
Benin,Low Income,Sub-saharan Africa,2006,0.45904429483337283,5.459,42.22241929762327,535.4940386692598,63.077443929853,66.4000015258789,57.486878048780504,20.2000007629395,8443671,41.654,36.32541118577215,NA,19.70961
Benin,Low Income,Sub-saharan Africa,2007,0.5167285865387155,5.365,41.77899964526428,543.2931468278724,63.0790252440807,66.5999984741211,57.8738780487805,NA,8707490,42.305,39.669250336525806,NA,14.94869
Bermuda,High Income,North America,1972,4.668321033210332,NA,NA,38923.7706516995,NA,NA,NA,NA,54200,100,NA,NA,NA
Bermuda,High Income,North America,1973,7.906542750929368,NA,NA,39794.964441781434,NA,NA,NA,NA,53800,100,NA,NA,NA
Bermuda,High Income,North America,1974,8.309119850187267,NA,NA,40444.74751976184,NA,NA,NA,NA,53400,100,NA,NA,NA
Bermuda,High Income,North America,1975,8.648584905660377,NA,NA,42285.49780064471,NA,NA,NA,NA,53000,100,NA,NA,NA
Bermuda,High Income,North America,1976,8.822857142857142,NA,NA,45892.029630955556,NA,NA,NA,NA,53200,100,NA,NA,NA
Bermuda,High Income,North America,1977,8.515131086142324,NA,NA,48416.465871482935,NA,NA,NA,NA,53400,100,NA,NA,NA
Bermuda,High Income,North America,1978,7.936044776119403,NA,NA,48936.56975209068,NA,NA,NA,NA,53600,100,NA,NA,NA
Bermuda,High Income,North America,1979,8.58814126394052,NA,NA,49801.88532480247,NA,NA,NA,NA,53800,100,NA,NA,NA
Bermuda,High Income,North America,1980,7.981946222791293,NA,NA,52902.62137306249,NA,NA,72.30463414634146,NA,54670,100,NA,NA,NA
Bermuda,High Income,North America,1981,7.060890099909173,NA,NA,53788.33586350475,NA,NA,NA,NA,55050,100,NA,NA,NA
Bermuda,High Income,North America,1982,7.142347021587405,NA,NA,50578.80757195416,NA,NA,NA,NA,55449,100,NA,NA,NA
Bermuda,High Income,North America,1983,8.064384051492938,NA,NA,51151.18170605397,NA,NA,NA,NA,55930,100,NA,NA,NA
Bermuda,High Income,North America,1984,7.86393846481045,NA,NA,50948.335051020375,NA,NA,NA,NA,56423,100,NA,NA,NA
Bermuda,High Income,North America,1985,7.927185489823895,NA,NA,49510.784001468994,NA,NA,NA,NA,56898,100,NA,NA,NA
Bermuda,High Income,North America,1986,7.4129866508661255,NA,NA,52366.05371004762,NA,NA,NA,NA,57382,100,NA,NA,NA
Bermuda,High Income,North America,1987,9.952099431277983,NA,NA,53891.19047026876,NA,NA,NA,NA,57849,100,NA,NA,NA
Bermuda,High Income,North America,1988,11.12411949200473,NA,NA,55598.5119509712,NA,NA,NA,NA,58347,100,NA,NA,NA
Bermuda,High Income,North America,1989,13.33658503424483,NA,NA,55376.43321698057,NA,NA,NA,NA,58841,100,NA,NA,NA
Bermuda,High Income,North America,1990,10.075194686983785,NA,20,54934.27369573658,NA,NA,NA,NA,59326,100,NA,NA,NA
Bermuda,High Income,North America,1991,8.636129513224107,NA,20,53266.53361239201,NA,NA,74.02951219512197,NA,59021,100,NA,NA,NA
Bermuda,High Income,North America,1992,6.946616605512416,NA,20,53621.74310569586,NA,NA,NA,NA,58595,100,NA,NA,NA
Bermuda,High Income,North America,1993,8.1544219996605,NA,20,54939.640206558244,NA,NA,NA,NA,58910,100,NA,NA,NA
Bermuda,High Income,North America,1994,7.9744268374915706,NA,20,54887.064219634194,NA,NA,NA,NA,59320,100,NA,NA,NA
Bermuda,High Income,North America,1995,7.7948147156294985,1.8,20,56893.056156578794,NA,NA,NA,NA,59746,100,NA,NA,NA
Bermuda,High Income,North America,1996,7.928121206073608,NA,20,58000.73442784147,NA,NA,NA,NA,60129,100,NA,NA,NA
Bermuda,High Income,North America,1997,7.879894870820039,NA,20,60299.723354722,NA,NA,NA,NA,60497,100,NA,NA,NA
Bermuda,High Income,North America,1998,7.581543409415355,NA,20,62192.909866243135,NA,NA,NA,NA,60943,100,NA,NA,NA
Bermuda,High Income,North America,1999,8.077751488945092,NA,20,63937.87091189008,NA,NA,NA,NA,61285,100,NA,NA,NA
Bermuda,High Income,North America,2000,8.006161758284412,1.74,20,69275.61113740936,NA,NA,77.88536585365854,NA,61833,100,NA,NA,NA
Bermuda,High Income,North America,2001,7.920213106361193,1.75,20,73481.58953491738,NA,NA,77.88536585365854,NA,62504,100,NA,NA,NA
